start_timestamp,sequence,cat,class_product,size,class_weight,start_timestamp,seconds
2020-11-22 08:35:14,Utilities News Social,P,1,3,0.5,2020-11-22 08:35:14,182.0
2020-11-22 08:49:44, Social News,N,2,3,1.0,2020-11-22 08:49:44,28.0
2020-11-22 09:04:15,Calendar Email Utilities Portal,G,3,4,2.0,2020-11-22 09:04:15,32.0
2020-11-22 09:18:46,Utilities News Social,P,1,3,0.5,2020-11-22 09:18:46,146.0
2020-11-22 09:33:16,Utilities Shopping News,P,1,3,0.5,2020-11-22 09:33:16,55.0
2020-11-22 09:47:47,Utilities News Social,N,2,3,1.0,2020-11-22 09:47:47,73.0
2020-11-22 10:02:17,Search Shopping Social Utilities,P,1,4,0.6666666666666666,2020-11-22 10:02:17,110.0
2020-11-22 10:16:48,Spreadsheet Utilities Browsers Email ,G,3,5,2.5,2020-11-22 10:16:48,45.0
2020-11-22 10:31:19,Utilities Shopping News,P,1,3,0.5,2020-11-22 10:31:19,10.0
2020-11-22 10:45:49,Utilities Photos Music Social News ,P,1,6,1.0,2020-11-22 10:45:49,90.0
2020-11-22 11:00:20, Social News,N,2,3,1.0,2020-11-22 11:00:20,85.0
2020-11-22 11:14:50,Utilities News Social,P,1,3,0.5,2020-11-22 11:14:50,25.0
2020-11-22 11:29:21,Search Shopping Social Utilities,P,1,4,0.6666666666666666,2020-11-22 11:29:21,51.0
2020-11-22 11:43:52,Utilities News Social,N,2,3,1.0,2020-11-22 11:43:52,6.0
2020-11-22 11:58:22,Intelligence Email File Writing,G,3,4,2.0,2020-11-22 11:58:22,30.0
2020-11-22 12:12:53,Utilities Shopping News,N,2,3,1.0,2020-11-22 12:12:53,2.0
2020-11-22 12:27:23,Search Shopping Social Utilities,P,1,4,0.6666666666666666,2020-11-22 12:27:23,143.0
2020-11-22 12:41:54, Social News,P,1,3,0.5,2020-11-22 12:41:54,31.0
2020-11-22 12:56:25,Search Shopping Social Utilities,P,1,4,0.6666666666666666,2020-11-22 12:56:25,91.0
2020-11-22 13:10:55, Social News,P,1,3,0.5,2020-11-22 13:10:55,143.0
2020-11-22 13:25:26,Message NMU Portal Email Writing,G,3,5,2.5,2020-11-22 13:25:26,216.0
2020-11-22 13:39:56,Utilities News Social,P,1,3,0.5,2020-11-22 13:39:56,109.0
2020-11-22 13:54:27,Intelligence Email File Writing,G,3,4,2.0,2020-11-22 13:54:27,51.0
2020-11-22 14:08:58,Intelligence Email File Writing,G,3,4,2.0,2020-11-22 14:08:58,89.0
2020-11-22 14:23:28,Intelligence Email File Writing,G,3,4,2.0,2020-11-22 14:23:28,70.0
2020-11-22 14:37:59,Utilities Shopping News,N,2,3,1.0,2020-11-22 14:37:59,78.0
2020-11-22 14:52:29,Search Shopping Social Utilities,N,2,4,1.3333333333333333,2020-11-22 14:52:29,62.0
2020-11-22 15:07:00,Message NMU Portal Email Writing,G,3,5,2.5,2020-11-22 15:07:00,121.0
2020-11-22 15:21:31,Calendar Email Utilities Utliities,G,3,4,2.0,2020-11-22 15:21:31,15.0
2020-11-22 15:36:01,Utilities News Social,P,1,3,0.5,2020-11-22 15:36:01,313.0
2020-11-22 15:50:32,Intelligence Email File Writing,G,3,4,2.0,2020-11-22 15:50:32,64.0
2020-11-22 16:05:02,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2020-11-22 16:05:02,28.0
2020-11-22 16:19:33,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2020-11-22 16:19:33,39.0
2020-11-22 16:34:04,Spreadsheet Utilities Browsers Email ,G,3,5,2.5,2020-11-22 16:34:04,217.0
2020-11-22 16:48:34,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2020-11-22 16:48:34,63.0
2020-11-22 17:03:05,Calendar Email Utilities Utliities,G,3,4,2.0,2020-11-22 17:03:05,112.0
2020-11-22 17:17:35,Utilities News Social,P,1,3,0.5,2020-11-22 17:17:35,118.0
2020-11-22 17:32:06,Search Shopping Social Utilities,P,1,4,0.6666666666666666,2020-11-22 17:32:06,27.0
2020-11-22 17:46:37,Intelligence Email File Writing,G,3,4,2.0,2020-11-22 17:46:37,27.0
2020-11-22 18:01:07,Calendar Email Utilities Portal,G,3,4,2.0,2020-11-22 18:01:07,6.0
2020-11-22 18:15:38,Utilities Shopping News,N,2,3,1.0,2020-11-22 18:15:38,88.0
2020-11-22 18:30:08, Social News,N,2,3,1.0,2020-11-22 18:30:08,41.0
2020-11-22 18:44:39,Utilities Shopping News,P,1,3,0.5,2020-11-22 18:44:39,71.0
2020-11-22 18:59:10,Utilities News Social,P,1,3,0.5,2020-11-22 18:59:10,67.0
2020-11-22 19:13:40,Utilities Shopping News,P,1,3,0.5,2020-11-22 19:13:40,145.0
2020-11-22 19:28:11,Search Shopping Social Utilities,P,1,4,0.6666666666666666,2020-11-22 19:28:11,89.0
2020-11-22 19:42:41,Message NMU Portal Email Writing,G,3,5,2.5,2020-11-22 19:42:41,55.0
2020-11-22 19:57:12,Utilities News Social,N,2,3,1.0,2020-11-22 19:57:12,159.0
2020-11-22 20:11:43,News Shopping  Browsers Social ,N,2,6,2.0,2020-11-22 20:11:43,117.0
2020-11-22 20:26:13, Social News,P,1,3,0.5,2020-11-22 20:26:13,95.0
2020-11-22 20:40:44,News Shopping  Browsers Social ,N,2,6,2.0,2020-11-22 20:40:44,157.0
2020-11-22 20:55:14,Utilities News Social,N,2,3,1.0,2020-11-22 20:55:14,39.0
2020-11-22 21:09:45,Intelligence Email File Writing,G,3,4,2.0,2020-11-22 21:09:45,111.0
2020-11-22 21:24:16,News Shopping  Browsers Social ,P,1,6,1.0,2020-11-22 21:24:16,54.0
2020-11-22 21:38:46,Utilities Shopping News,N,2,3,1.0,2020-11-22 21:38:46,20.0
2020-11-22 21:53:17, Social News,N,2,3,1.0,2020-11-22 21:53:17,89.0
2020-11-22 22:07:47, Social News,P,1,3,0.5,2020-11-22 22:07:47,187.0
2020-11-22 22:22:18,Utilities Shopping News,P,1,3,0.5,2020-11-22 22:22:18,25.0
2020-11-22 22:36:49,Search Shopping Social Utilities,P,1,4,0.6666666666666666,2020-11-22 22:36:49,0.0
2020-11-22 22:51:19,Message NMU Portal Email Writing,G,3,5,2.5,2020-11-22 22:51:19,92.0
2020-11-22 23:05:50,Utilities News Social,N,2,3,1.0,2020-11-22 23:05:50,159.0
2020-11-22 23:20:20, Social News,N,2,3,1.0,2020-11-22 23:20:20,57.0
2020-11-22 23:34:51,Utilities News Social,P,1,3,0.5,2020-11-22 23:34:51,51.0
2020-11-22 23:49:22,Utilities Shopping News,P,1,3,0.5,2020-11-22 23:49:22,49.0
2020-11-23 00:03:52,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2020-11-23 00:03:52,52.0
2020-11-23 00:18:23,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2020-11-23 00:18:23,117.0
2020-11-23 00:32:53,Utilities News Social,N,2,3,1.0,2020-11-23 00:32:53,141.0
2020-11-23 00:47:24,Utilities News Social,N,2,3,1.0,2020-11-23 00:47:24,127.0
2020-11-23 01:01:55,Utilities News Social,P,1,3,0.5,2020-11-23 01:01:55,9.0
2020-11-23 01:16:25,Utilities Shopping News,N,2,3,1.0,2020-11-23 01:16:25,2.0
2020-11-23 01:30:56,Utilities News Social,P,1,3,0.5,2020-11-23 01:30:56,110.0
2020-11-23 01:45:26,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2020-11-23 01:45:26,139.0
2020-11-23 01:59:57,Intelligence Email File Writing,G,3,4,2.0,2020-11-23 01:59:57,17.0
2020-11-23 02:14:28,Message NMU Portal Email Writing,G,3,5,2.5,2020-11-23 02:14:28,53.0
2020-11-23 02:28:58,Message NMU Portal Email Writing,G,3,5,2.5,2020-11-23 02:28:58,43.0
2020-11-23 02:43:29,Message NMU Portal Email Writing,G,3,5,2.5,2020-11-23 02:43:29,108.0
2020-11-23 02:57:59, Social News,P,1,3,0.5,2020-11-23 02:57:59,9.0
2020-11-23 03:12:30,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2020-11-23 03:12:30,168.0
2020-11-23 03:27:01,Search Shopping Social Utilities,P,1,4,0.6666666666666666,2020-11-23 03:27:01,40.0
2020-11-23 03:41:31,Utilities Photos Music Social News ,N,2,6,2.0,2020-11-23 03:41:31,84.0
2020-11-23 03:56:02,Utilities News Social,N,2,3,1.0,2020-11-23 03:56:02,130.0
2020-11-23 04:10:32,Utilities News Social,P,1,3,0.5,2020-11-23 04:10:32,37.0
2020-11-23 04:25:03,Intelligence Email File Writing,G,3,4,2.0,2020-11-23 04:25:03,175.0
2020-11-23 04:39:34,Utilities Shopping News,N,2,3,1.0,2020-11-23 04:39:34,48.0
2020-11-23 04:54:04,Calendar Email Utilities Utliities,G,3,4,2.0,2020-11-23 04:54:04,49.0
2020-11-23 05:08:35, Social News,P,1,3,0.5,2020-11-23 05:08:35,45.0
2020-11-23 05:23:05,Utilities News Social,P,1,3,0.5,2020-11-23 05:23:05,52.0
2020-11-23 05:37:36,News Shopping  Browsers Social ,P,1,6,1.0,2020-11-23 05:37:36,14.0
2020-11-23 05:52:07,Utilities News Social,P,1,3,0.5,2020-11-23 05:52:07,2.0
2020-11-23 06:06:37, Social News,N,2,3,1.0,2020-11-23 06:06:37,168.0
2020-11-23 06:21:08,Calendar Email Utilities Portal,G,3,4,2.0,2020-11-23 06:21:08,90.0
2020-11-23 06:35:38,Calendar Email Utilities Portal,G,3,4,2.0,2020-11-23 06:35:38,75.0
2020-11-23 06:50:09,Utilities Shopping News,N,2,3,1.0,2020-11-23 06:50:09,27.0
2020-11-23 07:04:40,News Shopping  Browsers Social ,N,2,6,2.0,2020-11-23 07:04:40,17.0
2020-11-23 07:19:10,Intelligence Email File Writing,G,3,4,2.0,2020-11-23 07:19:10,18.0
2020-11-23 07:33:41,Message NMU Portal Email Writing,G,3,5,2.5,2020-11-23 07:33:41,10.0
2020-11-23 07:48:11,Message NMU Portal Email Writing,G,3,5,2.5,2020-11-23 07:48:11,22.0
2020-11-23 08:02:42,Utilities News Social,P,1,3,0.5,2020-11-23 08:02:42,110.0
2020-11-23 08:17:13,Utilities News Social,P,1,3,0.5,2020-11-23 08:17:13,10.0
2020-11-23 08:31:43,Search Shopping Social Utilities,N,2,4,1.3333333333333333,2020-11-23 08:31:43,61.0
2020-11-23 08:46:14,Message NMU Portal Email Writing,G,3,5,2.5,2020-11-23 08:46:14,123.0
2020-11-23 09:00:44, Social News,N,2,3,1.0,2020-11-23 09:00:44,38.0
2020-11-23 09:15:15,Search Shopping Social Utilities,N,2,4,1.3333333333333333,2020-11-23 09:15:15,49.0
2020-11-23 09:29:46,Message NMU Portal Email Writing,G,3,5,2.5,2020-11-23 09:29:46,20.0
2020-11-23 09:44:16,Search Shopping Social Utilities,P,1,4,0.6666666666666666,2020-11-23 09:44:16,63.0
2020-11-23 09:58:47,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2020-11-23 09:58:47,60.0
2020-11-23 10:13:17,Intelligence Email File Writing,G,3,4,2.0,2020-11-23 10:13:17,34.0
2020-11-23 10:27:48,Utilities Photos Music Social News ,P,1,6,1.0,2020-11-23 10:27:48,64.0
2020-11-23 10:42:19,Message NMU Portal Email Writing,G,3,5,2.5,2020-11-23 10:42:19,27.0
2020-11-23 10:56:49,Search Shopping Social Utilities,N,2,4,1.3333333333333333,2020-11-23 10:56:49,106.0
2020-11-23 11:11:20,Utilities News Social,P,1,3,0.5,2020-11-23 11:11:20,89.0
2020-11-23 11:25:50,Calendar Email Utilities Portal,G,3,4,2.0,2020-11-23 11:25:50,27.0
2020-11-23 11:40:21,Search Shopping Social Utilities,P,1,4,0.6666666666666666,2020-11-23 11:40:21,47.0
2020-11-23 11:54:52,Utilities Shopping News,N,2,3,1.0,2020-11-23 11:54:52,56.0
2020-11-23 12:09:22, Social News,P,1,3,0.5,2020-11-23 12:09:22,84.0
2020-11-23 12:23:53,Utilities News Social,P,1,3,0.5,2020-11-23 12:23:53,106.0
2020-11-23 12:38:23,Utilities Shopping News,P,1,3,0.5,2020-11-23 12:38:23,53.0
2020-11-23 12:52:54,Utilities Photos Music Social News ,N,2,6,2.0,2020-11-23 12:52:54,49.0
2020-11-23 13:07:25,Calendar Email Utilities Portal,G,3,4,2.0,2020-11-23 13:07:25,66.0
2020-11-23 13:21:55,Message NMU Portal Email Writing,G,3,5,2.5,2020-11-23 13:21:55,89.0
2020-11-23 13:36:26,Intelligence Email File Writing,G,3,4,2.0,2020-11-23 13:36:26,109.0
2020-11-23 13:50:56,Utilities Photos Music Social News ,P,1,6,1.0,2020-11-23 13:50:56,42.0
2020-11-23 14:05:27,News Shopping  Browsers Social ,P,1,6,1.0,2020-11-23 14:05:27,70.0
2020-11-23 14:19:58,Utilities News Social,P,1,3,0.5,2020-11-23 14:19:58,154.0
2020-11-23 14:34:28, Social News,N,2,3,1.0,2020-11-23 14:34:28,42.0
2020-11-23 14:48:59,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2020-11-23 14:48:59,147.0
2020-11-23 15:03:29,Utilities News Social,N,2,3,1.0,2020-11-23 15:03:29,36.0
2020-11-23 15:18:00,News Shopping  Browsers Social ,P,1,6,1.0,2020-11-23 15:18:00,90.0
2020-11-23 15:32:31,News Shopping  Browsers Social ,N,2,6,2.0,2020-11-23 15:32:31,143.0
2020-11-23 15:47:01,Utilities Shopping News,N,2,3,1.0,2020-11-23 15:47:01,89.0
2020-11-23 16:01:32,Utilities Shopping News,N,2,3,1.0,2020-11-23 16:01:32,14.0
2020-11-23 16:16:02,Message NMU Portal Email Writing,G,3,5,2.5,2020-11-23 16:16:02,99.0
2020-11-23 16:30:33,Utilities Shopping News,N,2,3,1.0,2020-11-23 16:30:33,61.0
2020-11-23 16:45:04,Utilities Photos Music Social News ,P,1,6,1.0,2020-11-23 16:45:04,23.0
2020-11-23 16:59:34,Intelligence Email File Writing,G,3,4,2.0,2020-11-23 16:59:34,24.0
2020-11-23 17:14:05,Utilities Shopping News,N,2,3,1.0,2020-11-23 17:14:05,154.0
2020-11-23 17:28:35,Intelligence Email File Writing,G,3,4,2.0,2020-11-23 17:28:35,47.0
2020-11-23 17:43:06,Message NMU Portal Email Writing,G,3,5,2.5,2020-11-23 17:43:06,12.0
2020-11-23 17:57:37,Utilities Photos Music Social News ,P,1,6,1.0,2020-11-23 17:57:37,6.0
2020-11-23 18:12:07,News Shopping  Browsers Social ,P,1,6,1.0,2020-11-23 18:12:07,56.0
2020-11-23 18:26:38,Message NMU Portal Email Writing,G,3,5,2.5,2020-11-23 18:26:38,58.0
2020-11-23 18:41:08, Social News,N,2,3,1.0,2020-11-23 18:41:08,48.0
2020-11-23 18:55:39,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2020-11-23 18:55:39,251.0
2020-11-23 19:10:10,Message NMU Portal Email Writing,G,3,5,2.5,2020-11-23 19:10:10,4.0
2020-11-23 19:24:40,News Shopping  Browsers Social ,N,2,6,2.0,2020-11-23 19:24:40,42.0
2020-11-23 19:39:11,Message NMU Portal Email Writing,G,3,5,2.5,2020-11-23 19:39:11,92.0
2020-11-23 19:53:41,Search Shopping Social Utilities,P,1,4,0.6666666666666666,2020-11-23 19:53:41,151.0
2020-11-23 20:08:12,Calendar Email Utilities Utliities,G,3,4,2.0,2020-11-23 20:08:12,76.0
2020-11-23 20:22:43, Social News,P,1,3,0.5,2020-11-23 20:22:43,88.0
2020-11-23 20:37:13,Utilities Shopping News,N,2,3,1.0,2020-11-23 20:37:13,80.0
2020-11-23 20:51:44, Social News,N,2,3,1.0,2020-11-23 20:51:44,57.0
2020-11-23 21:06:14,Spreadsheet Utilities Browsers Email ,G,3,5,2.5,2020-11-23 21:06:14,51.0
2020-11-23 21:20:45,Search Shopping Social Utilities,P,1,4,0.6666666666666666,2020-11-23 21:20:45,89.0
2020-11-23 21:35:16,Message NMU Portal Email Writing,G,3,5,2.5,2020-11-23 21:35:16,133.0
2020-11-23 21:49:46,Message NMU Portal Email Writing,G,3,5,2.5,2020-11-23 21:49:46,21.0
2020-11-23 22:04:17,Spreadsheet Utilities Browsers Email ,G,3,5,2.5,2020-11-23 22:04:17,13.0
2020-11-23 22:18:47,Search Shopping Social Utilities,N,2,4,1.3333333333333333,2020-11-23 22:18:47,35.0
2020-11-23 22:33:18,Utilities Shopping News,N,2,3,1.0,2020-11-23 22:33:18,27.0
2020-11-23 22:47:49,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2020-11-23 22:47:49,175.0
2020-11-23 23:02:19, Social News,N,2,3,1.0,2020-11-23 23:02:19,40.0
2020-11-23 23:16:50,Utilities News Social,P,1,3,0.5,2020-11-23 23:16:50,49.0
2020-11-23 23:31:20,Utilities Shopping News,P,1,3,0.5,2020-11-23 23:31:20,13.0
2020-11-23 23:45:51,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2020-11-23 23:45:51,74.0
2020-11-24 00:00:22,Utilities News Social,P,1,3,0.5,2020-11-24 00:00:22,158.0
2020-11-24 00:14:52,Utilities Photos Music Social News ,P,1,6,1.0,2020-11-24 00:14:52,77.0
2020-11-24 00:29:23, Social News,P,1,3,0.5,2020-11-24 00:29:23,29.0
2020-11-24 00:43:53,Utilities Photos Music Social News ,N,2,6,2.0,2020-11-24 00:43:53,3.0
2020-11-24 00:58:24,Utilities News Social,N,2,3,1.0,2020-11-24 00:58:24,87.0
2020-11-24 01:12:55,Calendar Email Utilities Portal,G,3,4,2.0,2020-11-24 01:12:55,272.0
2020-11-24 01:27:25,Intelligence Email File Writing,G,3,4,2.0,2020-11-24 01:27:25,18.0
2020-11-24 01:41:56,News Shopping  Browsers Social ,P,1,6,1.0,2020-11-24 01:41:56,158.0
2020-11-24 01:56:26,Message NMU Portal Email Writing,G,3,5,2.5,2020-11-24 01:56:26,105.0
2020-11-24 02:10:57,Intelligence Email File Writing,G,3,4,2.0,2020-11-24 02:10:57,47.0
2020-11-24 02:25:28,Search Shopping Social Utilities,N,2,4,1.3333333333333333,2020-11-24 02:25:28,0.0
2020-11-24 02:39:58,Utilities News Social,N,2,3,1.0,2020-11-24 02:39:58,77.0
2020-11-24 02:54:29,Utilities Shopping News,P,1,3,0.5,2020-11-24 02:54:29,96.0
2020-11-24 03:08:59,News Shopping  Browsers Social ,P,1,6,1.0,2020-11-24 03:08:59,17.0
2020-11-24 03:23:30,Utilities Photos Music Social News ,P,1,6,1.0,2020-11-24 03:23:30,79.0
2020-11-24 03:38:01,News Shopping  Browsers Social ,P,1,6,1.0,2020-11-24 03:38:01,156.0
2020-11-24 03:52:31,Utilities News Social,N,2,3,1.0,2020-11-24 03:52:31,7.0
2020-11-24 04:07:02,Message NMU Portal Email Writing,G,3,5,2.5,2020-11-24 04:07:02,60.0
2020-11-24 04:21:32,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2020-11-24 04:21:32,35.0
2020-11-24 04:36:03,Utilities Shopping News,N,2,3,1.0,2020-11-24 04:36:03,47.0
2020-11-24 04:50:34,Spreadsheet Utilities Browsers Email ,G,3,5,2.5,2020-11-24 04:50:34,25.0
2020-11-24 05:05:04,Utilities News Social,N,2,3,1.0,2020-11-24 05:05:04,144.0
2020-11-24 05:19:35,Utilities News Social,N,2,3,1.0,2020-11-24 05:19:35,14.0
2020-11-24 05:34:05,Utilities Shopping News,P,1,3,0.5,2020-11-24 05:34:05,28.0
2020-11-24 05:48:36,Search Shopping Social Utilities,P,1,4,0.6666666666666666,2020-11-24 05:48:36,8.0
2020-11-24 06:03:07,Utilities Shopping News,N,2,3,1.0,2020-11-24 06:03:07,47.0
2020-11-24 06:17:37, Social News,N,2,3,1.0,2020-11-24 06:17:37,203.0
2020-11-24 06:32:08,Intelligence Email File Writing,G,3,4,2.0,2020-11-24 06:32:08,242.0
2020-11-24 06:46:38, Social News,N,2,3,1.0,2020-11-24 06:46:38,107.0
2020-11-24 07:01:09,Utilities News Social,N,2,3,1.0,2020-11-24 07:01:09,163.0
2020-11-24 07:15:40,Intelligence Email File Writing,G,3,4,2.0,2020-11-24 07:15:40,2.0
2020-11-24 07:30:10,Search Shopping Social Utilities,P,1,4,0.6666666666666666,2020-11-24 07:30:10,28.0
2020-11-24 07:44:41,Utilities Shopping News,N,2,3,1.0,2020-11-24 07:44:41,127.0
2020-11-24 07:59:11,Search Shopping Social Utilities,P,1,4,0.6666666666666666,2020-11-24 07:59:11,85.0
2020-11-24 08:13:42,Utilities News Social,P,1,3,0.5,2020-11-24 08:13:42,169.0
2020-11-24 08:28:13, Social News,N,2,3,1.0,2020-11-24 08:28:13,55.0
2020-11-24 08:42:43,Calendar Email Utilities Utliities,G,3,4,2.0,2020-11-24 08:42:43,51.0
2020-11-24 08:57:14,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2020-11-24 08:57:14,179.0
2020-11-24 09:11:44,Intelligence Email File Writing,G,3,4,2.0,2020-11-24 09:11:44,109.0
2020-11-24 09:26:15,Message NMU Portal Email Writing,G,3,5,2.5,2020-11-24 09:26:15,38.0
2020-11-24 09:40:46, Social News,N,2,3,1.0,2020-11-24 09:40:46,41.0
2020-11-24 09:55:16,Utilities News Social,N,2,3,1.0,2020-11-24 09:55:16,88.0
2020-11-24 10:09:47,Utilities News Social,N,2,3,1.0,2020-11-24 10:09:47,70.0
2020-11-24 10:24:17,Intelligence Email File Writing,G,3,4,2.0,2020-11-24 10:24:17,86.0
2020-11-24 10:38:48,Utilities Shopping News,N,2,3,1.0,2020-11-24 10:38:48,42.0
2020-11-24 10:53:19,Utilities Shopping News,P,1,3,0.5,2020-11-24 10:53:19,0.0
2020-11-24 11:07:49,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2020-11-24 11:07:49,124.0
2020-11-24 11:22:20,Utilities News Social,P,1,3,0.5,2020-11-24 11:22:20,82.0
2020-11-24 11:36:50,Calendar Email Utilities Utliities,G,3,4,2.0,2020-11-24 11:36:50,131.0
2020-11-24 11:51:21,Utilities Shopping News,P,1,3,0.5,2020-11-24 11:51:21,33.0
2020-11-24 12:05:52,Intelligence Email File Writing,G,3,4,2.0,2020-11-24 12:05:52,51.0
2020-11-24 12:20:22,Utilities News Social,P,1,3,0.5,2020-11-24 12:20:22,20.0
2020-11-24 12:34:53,Search Shopping Social Utilities,N,2,4,1.3333333333333333,2020-11-24 12:34:53,111.0
2020-11-24 12:49:23,Message NMU Portal Email Writing,G,3,5,2.5,2020-11-24 12:49:23,32.0
2020-11-24 13:03:54,Utilities News Social,N,2,3,1.0,2020-11-24 13:03:54,121.0
2020-11-24 13:18:25,Utilities News Social,N,2,3,1.0,2020-11-24 13:18:25,60.0
2020-11-24 13:32:55,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2020-11-24 13:32:55,19.0
2020-11-24 13:47:26,Search Shopping Social Utilities,N,2,4,1.3333333333333333,2020-11-24 13:47:26,31.0
2020-11-24 14:01:56,Intelligence Email File Writing,G,3,4,2.0,2020-11-24 14:01:56,215.0
2020-11-24 14:16:27,Utilities Photos Music Social News ,P,1,6,1.0,2020-11-24 14:16:27,47.0
2020-11-24 14:30:58, Social News,N,2,3,1.0,2020-11-24 14:30:58,65.0
2020-11-24 14:45:28,Message NMU Portal Email Writing,G,3,5,2.5,2020-11-24 14:45:28,262.0
2020-11-24 14:59:59,Utilities Shopping News,P,1,3,0.5,2020-11-24 14:59:59,64.0
2020-11-24 15:14:29,Utilities News Social,P,1,3,0.5,2020-11-24 15:14:29,36.0
2020-11-24 15:29:00, Social News,N,2,3,1.0,2020-11-24 15:29:00,136.0
2020-11-24 15:43:31,News Shopping  Browsers Social ,N,2,6,2.0,2020-11-24 15:43:31,231.0
2020-11-24 15:58:01, Social News,P,1,3,0.5,2020-11-24 15:58:01,102.0
2020-11-24 16:12:32,Calendar Email Utilities Portal,G,3,4,2.0,2020-11-24 16:12:32,79.0
2020-11-24 16:27:02,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2020-11-24 16:27:02,136.0
2020-11-24 16:41:33,Calendar Email Utilities Utliities,G,3,4,2.0,2020-11-24 16:41:33,159.0
2020-11-24 16:56:04,Message NMU Portal Email Writing,G,3,5,2.5,2020-11-24 16:56:04,77.0
2020-11-24 17:10:34,Utilities News Social,N,2,3,1.0,2020-11-24 17:10:34,129.0
2020-11-24 17:25:05,Message NMU Portal Email Writing,G,3,5,2.5,2020-11-24 17:25:05,7.0
2020-11-24 17:39:35,Message NMU Portal Email Writing,G,3,5,2.5,2020-11-24 17:39:35,89.0
2020-11-24 17:54:06,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2020-11-24 17:54:06,85.0
2020-11-24 18:08:37,Utilities Shopping News,P,1,3,0.5,2020-11-24 18:08:37,96.0
2020-11-24 18:23:07,Utilities Shopping News,N,2,3,1.0,2020-11-24 18:23:07,76.0
2020-11-24 18:37:38,Utilities Shopping News,P,1,3,0.5,2020-11-24 18:37:38,156.0
2020-11-24 18:52:08,Utilities Photos Music Social News ,P,1,6,1.0,2020-11-24 18:52:08,58.0
2020-11-24 19:06:39,Utilities Photos Music Social News ,P,1,6,1.0,2020-11-24 19:06:39,35.0
2020-11-24 19:21:10,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2020-11-24 19:21:10,64.0
2020-11-24 19:35:40,Search Shopping Social Utilities,N,2,4,1.3333333333333333,2020-11-24 19:35:40,70.0
2020-11-24 19:50:11,Search Shopping Social Utilities,N,2,4,1.3333333333333333,2020-11-24 19:50:11,1.0
2020-11-24 20:04:41,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2020-11-24 20:04:41,129.0
2020-11-24 20:19:12,Search Shopping Social Utilities,N,2,4,1.3333333333333333,2020-11-24 20:19:12,26.0
2020-11-24 20:33:43,Utilities Shopping News,P,1,3,0.5,2020-11-24 20:33:43,47.0
2020-11-24 20:48:13,Utilities News Social,P,1,3,0.5,2020-11-24 20:48:13,57.0
