start_timestamp,sequence,cat,class_product,size,class_weight,seconds
2020-12-08 07:53:35,Intelligence Email File Writing,G,3,4,2,93
2020-12-08 08:08:05,Message NMU Portal Email Writing,G,3,5,2.5,17
2020-12-08 08:22:36,Intelligence Email File Writing,G,3,4,2,8
2020-12-08 08:37:07,Utilities Shopping News,N,2,3,1,35
2020-12-08 08:51:37,Social News,P,1,3,0.5,39
2020-12-08 09:06:08,Calendar Email Utilities Utliities,G,3,4,2,9
2020-12-08 09:20:38,Presentation Meeting Email Project Email Utilities,G,3,6,3,61
2020-12-08 09:35:09,Spreadsheet Utilities Browsers Email,G,3,5,2.5,2
2020-12-08 09:49:40,Utilities News Social,N,2,3,1,44
2020-12-08 10:04:10,Utilities News Social,P,1,3,0.5,139
2020-12-08 10:18:41,Search Shopping Social Utilities,N,2,4,1.333333333,35
2020-12-08 10:33:11,Utilities Shopping News,N,2,3,1,61
2020-12-08 10:47:42,Social News,N,2,3,1,22
2020-12-08 11:02:13,Utilities Shopping News,N,2,3,1,28
2020-12-08 11:16:43,Utilities News Social,N,2,3,1,23
2020-12-08 11:31:14,Utilities Shopping News,P,1,3,0.5,103
2020-12-08 11:45:44,Utilities Photos Music Social News,N,2,6,2,79
2020-12-08 12:00:15,Presentation Meeting Email Project Email Utilities,G,3,6,3,87
2020-12-08 12:14:46,Presentation Meeting Email Project Email Utilities,G,3,6,3,105
2020-12-08 12:29:16,Utilities Shopping News,P,1,3,0.5,66
2020-12-08 12:43:47,Social News,P,1,3,0.5,46
2020-12-08 12:58:17,Utilities News Social,N,2,3,1,112
2020-12-08 13:12:48,Utilities News Social,P,1,3,0.5,20
2020-12-08 13:27:19,News Shopping  Browsers Social,P,1,6,1,122
2020-12-08 13:41:49,Utilities Shopping News,P,1,3,0.5,102
2020-12-08 13:56:20,Utilities Shopping News,N,2,3,1,85
2020-12-08 14:10:50,News Shopping  Browsers Social,P,1,6,1,89
2020-12-08 14:25:21,Social News,P,1,3,0.5,99
2020-12-08 14:39:52,Search Shopping Social Utilities,P,1,4,0.6666666667,136
2020-12-08 14:54:22,Utilities News Social,P,1,3,0.5,130
2020-12-08 15:08:53,Utilities News Social,N,2,3,1,113
2020-12-08 15:23:23,Utilities News Social,P,1,3,0.5,115
2020-12-08 15:37:54,Utilities News Social,N,2,3,1,104
2020-12-08 15:52:25,Utilities Shopping News,P,1,3,0.5,10
2020-12-08 16:06:55,News Shopping  Browsers Social,P,1,6,1,93
2020-12-08 16:21:26,Utilities News Social,P,1,3,0.5,83
2020-12-08 16:35:56,News Shopping  Browsers Social,P,1,6,1,45
2020-12-08 16:50:27,Message NMU Portal Email Writing,G,3,5,2.5,46
2020-12-08 17:04:58,Utilities News Social,N,2,3,1,115
2020-12-08 17:19:28,Calendar Email Utilities Utliities,G,3,4,2,198
2020-12-08 17:33:59,Social News,N,2,3,1,50
2020-12-08 17:48:29,Social News,P,1,3,0.5,42
2020-12-08 18:03:00,Utilities News Social,P,1,3,0.5,65
2020-12-08 18:17:31,Calendar Email Utilities Portal,G,3,4,2,2
2020-12-08 18:32:01,Social News,P,1,3,0.5,43
2020-12-08 18:46:32,Presentation Meeting Email Project Email Utilities,G,3,6,3,103
2020-12-08 19:01:02,Spreadsheet Utilities Browsers Email,G,3,5,2.5,109
2020-12-08 19:15:33,Utilities Shopping News,N,2,3,1,151
2020-12-08 19:30:04,Social News,P,1,3,0.5,17
2020-12-08 19:44:34,Calendar Email Utilities Utliities,G,3,4,2,34
2020-12-08 19:59:05,Utilities Photos Music Social News,P,1,6,1,109
2020-12-08 20:13:35,Intelligence Email File Writing,G,3,4,2,22
2020-12-08 20:28:06,News Shopping  Browsers Social,P,1,6,1,19
2020-12-08 20:42:37,Utilities Shopping News,P,1,3,0.5,177
2020-12-08 20:57:07,Utilities News Social,N,2,3,1,213
2020-12-08 21:11:38,Presentation Meeting Email Project Email Utilities,G,3,6,3,114
2020-12-08 21:26:08,Calendar Email Utilities Portal,G,3,4,2,86
2020-12-08 21:40:39,Utilities News Social,N,2,3,1,25
2020-12-08 21:55:10,Utilities Shopping News,N,2,3,1,11
2020-12-08 22:09:40,Social News,P,1,3,0.5,2
2020-12-08 22:24:11,Utilities Shopping News,N,2,3,1,104
2020-12-08 22:38:41,Utilities News Social,P,1,3,0.5,45
2020-12-08 22:53:12,Utilities News Social,N,2,3,1,23
2020-12-08 23:07:43,Spreadsheet Utilities Browsers Email,G,3,5,2.5,114
2020-12-08 23:22:13,Utilities Shopping News,N,2,3,1,38
2020-12-08 23:36:44,Social News,N,2,3,1,31
2020-12-08 23:51:14,Presentation Meeting Email Project Email Utilities,G,3,6,3,220
2020-12-09 00:05:45,Search Shopping Social Utilities,N,2,4,1.333333333,218
2020-12-09 00:20:16,Utilities Photos Music Social News,P,1,6,1,107
2020-12-09 00:34:46,Utilities News Social,P,1,3,0.5,117
2020-12-09 00:49:17,Social News,N,2,3,1,32
2020-12-09 01:03:47,Calendar Email Utilities Utliities,G,3,4,2,82
2020-12-09 01:18:18,Intelligence Email File Writing,G,3,4,2,78
2020-12-09 01:32:49,Message NMU Portal Email Writing,G,3,5,2.5,60
2020-12-09 01:47:19,Spreadsheet Utilities Browsers Email,G,3,5,2.5,65
2020-12-09 02:01:50,Message NMU Portal Email Writing,G,3,5,2.5,125
2020-12-09 02:16:20,Utilities News Social,N,2,3,1,16
2020-12-09 02:30:51,Message NMU Portal Email Writing,G,3,5,2.5,66
2020-12-09 02:45:22,Utilities News Social,N,2,3,1,18
2020-12-09 02:59:52,Utilities News Social,N,2,3,1,39
2020-12-09 03:14:23,Social News,P,1,3,0.5,24
2020-12-09 03:28:53,Social News,N,2,3,1,63
2020-12-09 03:43:24,Search Shopping Social Utilities,P,1,4,0.6666666667,23
2020-12-09 03:57:55,Intelligence Email File Writing,G,3,4,2,39
2020-12-09 04:12:25,Utilities News Social,N,2,3,1,4
2020-12-09 04:26:56,Utilities Shopping News,P,1,3,0.5,30
2020-12-09 04:41:26,Spreadsheet Utilities Browsers Email,G,3,5,2.5,44
2020-12-09 04:55:57,Utilities Shopping News,P,1,3,0.5,83
2020-12-09 05:10:28,Social News,N,2,3,1,2
2020-12-09 05:24:58,Utilities News Social,P,1,3,0.5,157
2020-12-09 05:39:29,Utilities News Social,N,2,3,1,69
2020-12-09 05:53:59,Calendar Email Utilities Utliities,G,3,4,2,74
2020-12-09 06:08:30,Utilities Shopping News,N,2,3,1,11
2020-12-09 06:23:01,Social News,N,2,3,1,16
2020-12-09 06:37:31,Message NMU Portal Email Writing,G,3,5,2.5,3
2020-12-09 06:52:02,Utilities News Social,P,1,3,0.5,42
2020-12-09 07:06:32,Utilities News Social,N,2,3,1,19
2020-12-09 07:21:03,Utilities News Social,P,1,3,0.5,96
2020-12-09 07:35:34,Social News,N,2,3,1,36
2020-12-09 07:50:04,Message NMU Portal Email Writing,G,3,5,2.5,4
2020-12-09 08:04:35,Social News,P,1,3,0.5,69
2020-12-09 08:19:05,Utilities News Social,P,1,3,0.5,34
2020-12-09 08:33:36,Presentation Meeting Email Project Email Utilities,G,3,6,3,156
2020-12-09 08:48:07,Utilities News Social,N,2,3,1,96
2020-12-09 09:02:37,Search Shopping Social Utilities,P,1,4,0.6666666667,32
2020-12-09 09:17:08,Intelligence Email File Writing,G,3,4,2,1
2020-12-09 09:31:38,Search Shopping Social Utilities,N,2,4,1.333333333,112
2020-12-09 09:46:09,Message NMU Portal Email Writing,G,3,5,2.5,138
2020-12-09 10:00:40,Spreadsheet Utilities Browsers Email,G,3,5,2.5,3
2020-12-09 10:15:10,Search Shopping Social Utilities,N,2,4,1.333333333,9
2020-12-09 10:29:41,Calendar Email Utilities Portal,G,3,4,2,177
2020-12-09 10:44:11,Social News,N,2,3,1,23
2020-12-09 10:58:42,Utilities Shopping News,P,1,3,0.5,184
2020-12-09 11:13:13,Utilities Photos Music Social News,N,2,6,2,26
2020-12-09 11:27:43,Social News,P,1,3,0.5,99
2020-12-09 11:42:14,Search Shopping Social Utilities,P,1,4,0.6666666667,41
2020-12-09 11:56:44,Utilities Photos Music Social News,N,2,6,2,24
2020-12-09 12:11:15,Message NMU Portal Email Writing,G,3,5,2.5,28
2020-12-09 12:25:46,Intelligence Email File Writing,G,3,4,2,66
2020-12-09 12:40:16,Utilities News Social,N,2,3,1,53
2020-12-09 12:54:47,Utilities News Social,P,1,3,0.5,24
2020-12-09 13:09:17,Social News,P,1,3,0.5,16
2020-12-09 13:23:48,Social News,N,2,3,1,19
2020-12-09 13:38:19,News Shopping  Browsers Social,N,2,6,2,101
2020-12-09 13:52:49,Social News,P,1,3,0.5,116
2020-12-09 14:07:20,Social News,P,1,3,0.5,108
2020-12-09 14:21:50,Utilities Photos Music Social News,P,1,6,1,238
2020-12-09 14:36:21,Search Shopping Social Utilities,N,2,4,1.333333333,26
2020-12-09 14:50:52,Social News,N,2,3,1,49
2020-12-09 15:05:22,Message NMU Portal Email Writing,G,3,5,2.5,24
2020-12-09 15:19:53,Utilities News Social,P,1,3,0.5,101
2020-12-09 15:34:23,Intelligence Email File Writing,G,3,4,2,59
2020-12-09 15:48:54,Utilities Shopping News,N,2,3,1,22
2020-12-09 16:03:25,Calendar Email Utilities Utliities,G,3,4,2,118
2020-12-09 16:17:55,Calendar Email Utilities Portal,G,3,4,2,135
2020-12-09 16:32:26,Utilities News Social,P,1,3,0.5,55
2020-12-09 16:46:56,Utilities News Social,N,2,3,1,87
2020-12-09 17:01:27,Utilities News Social,N,2,3,1,86
2020-12-09 17:15:58,News Shopping  Browsers Social,N,2,6,2,30
2020-12-09 17:30:28,Social News,N,2,3,1,160
2020-12-09 17:44:59,Search Shopping Social Utilities,P,1,4,0.6666666667,80
2020-12-09 17:59:29,Utilities News Social,N,2,3,1,65
2020-12-09 18:14:00,Social News,P,1,3,0.5,29
2020-12-09 18:28:31,Calendar Email Utilities Portal,G,3,4,2,16
2020-12-09 18:43:01,Intelligence Email File Writing,G,3,4,2,58
2020-12-09 18:57:32,Utilities News Social,P,1,3,0.5,33
2020-12-09 19:12:02,Utilities Photos Music Social News,P,1,6,1,32
2020-12-09 19:26:33,Utilities News Social,N,2,3,1,45
2020-12-09 19:41:04,Search Shopping Social Utilities,N,2,4,1.333333333,36
2020-12-09 19:55:34,Social News,N,2,3,1,134
2020-12-09 20:10:05,Utilities Shopping News,N,2,3,1,132
2020-12-09 20:24:35,Intelligence Email File Writing,G,3,4,2,23
2020-12-09 20:39:06,Calendar Email Utilities Portal,G,3,4,2,30
2020-12-09 20:53:37,Social News,P,1,3,0.5,68
2020-12-09 21:08:07,Message NMU Portal Email Writing,G,3,5,2.5,115
2020-12-09 21:22:38,Calendar Email Utilities Utliities,G,3,4,2,161
2020-12-09 21:37:08,Social News,P,1,3,0.5,13
2020-12-09 21:51:39,Utilities News Social,P,1,3,0.5,13
2020-12-09 22:06:10,Utilities Shopping News,N,2,3,1,145
2020-12-09 22:20:40,Intelligence Email File Writing,G,3,4,2,105
2020-12-09 22:35:11,Message NMU Portal Email Writing,G,3,5,2.5,42
2020-12-09 22:49:41,News Shopping  Browsers Social,N,2,6,2,16
2020-12-09 23:04:12,Search Shopping Social Utilities,N,2,4,1.333333333,57
2020-12-09 23:18:43,Message NMU Portal Email Writing,G,3,5,2.5,177
2020-12-09 23:33:13,Intelligence Email File Writing,G,3,4,2,30
2020-12-09 23:47:44,Utilities News Social,N,2,3,1,193
2020-12-10 00:02:14,Search Shopping Social Utilities,P,1,4,0.6666666667,3
2020-12-10 00:16:45,Spreadsheet Utilities Browsers Email,G,3,5,2.5,68
2020-12-10 00:31:16,Message NMU Portal Email Writing,G,3,5,2.5,122
2020-12-10 00:45:46,Search Shopping Social Utilities,P,1,4,0.6666666667,133
2020-12-10 01:00:17,Utilities News Social,N,2,3,1,56
2020-12-10 01:14:47,Presentation Meeting Email Project Email Utilities,G,3,6,3,61
2020-12-10 01:29:18,Utilities News Social,P,1,3,0.5,25
2020-12-10 01:43:49,Message NMU Portal Email Writing,G,3,5,2.5,29
2020-12-10 01:58:19,Utilities Photos Music Social News,P,1,6,1,50
2020-12-10 02:12:50,Utilities Shopping News,P,1,3,0.5,64
2020-12-10 02:27:20,Utilities News Social,N,2,3,1,27
2020-12-10 02:41:51,Social News,N,2,3,1,154
2020-12-10 02:56:22,Utilities Photos Music Social News,N,2,6,2,23
2020-12-10 03:10:52,Utilities Shopping News,P,1,3,0.5,51
2020-12-10 03:25:23,Calendar Email Utilities Portal,G,3,4,2,79
2020-12-10 03:39:53,Message NMU Portal Email Writing,G,3,5,2.5,88
2020-12-10 03:54:24,Presentation Meeting Email Project Email Utilities,G,3,6,3,1
2020-12-10 04:08:55,Utilities News Social,P,1,3,0.5,104
2020-12-10 04:23:25,Social News,N,2,3,1,41
2020-12-10 04:37:56,Utilities Shopping News,N,2,3,1,17
2020-12-10 04:52:26,Utilities News Social,P,1,3,0.5,2
2020-12-10 05:06:57,Calendar Email Utilities Portal,G,3,4,2,39
2020-12-10 05:21:28,Utilities News Social,N,2,3,1,30
2020-12-10 05:35:58,Presentation Meeting Email Project Email Utilities,G,3,6,3,68
2020-12-10 05:50:29,Search Shopping Social Utilities,N,2,4,1.333333333,43
2020-12-10 06:04:59,Presentation Meeting Email Project Email Utilities,G,3,6,3,21
2020-12-10 06:19:30,Utilities News Social,P,1,3,0.5,10
2020-12-10 06:34:01,Social News,N,2,3,1,168
2020-12-10 06:48:31,Search Shopping Social Utilities,P,1,4,0.6666666667,121
2020-12-10 07:03:02,Message NMU Portal Email Writing,G,3,5,2.5,154
2020-12-10 07:17:32,Social News,N,2,3,1,109
2020-12-10 07:32:03,Presentation Meeting Email Project Email Utilities,G,3,6,3,45
2020-12-10 07:46:34,Utilities Photos Music Social News,N,2,6,2,72
2020-12-10 08:01:04,Message NMU Portal Email Writing,G,3,5,2.5,129
2020-12-10 08:15:35,Utilities News Social,P,1,3,0.5,20
2020-12-10 08:30:05,Social News,N,2,3,1,64
2020-12-10 08:44:36,Search Shopping Social Utilities,P,1,4,0.6666666667,3
2020-12-10 08:59:07,Utilities Shopping News,N,2,3,1,189
2020-12-10 09:13:37,News Shopping  Browsers Social,P,1,6,1,99
2020-12-10 09:28:08,Utilities Shopping News,P,1,3,0.5,97
2020-12-10 09:42:38,Utilities Photos Music Social News,N,2,6,2,10
2020-12-10 09:57:09,Calendar Email Utilities Utliities,G,3,4,2,19
2020-12-10 10:11:40,Utilities Photos Music Social News,N,2,6,2,126
2020-12-10 10:26:10,Utilities Shopping News,N,2,3,1,24
2020-12-10 10:40:41,Intelligence Email File Writing,G,3,4,2,97
2020-12-10 10:55:11,Social News,P,1,3,0.5,82
2020-12-10 11:09:42,Utilities Photos Music Social News,P,1,6,1,109
2020-12-10 11:24:13,Social News,P,1,3,0.5,171
2020-12-10 11:38:43,Utilities News Social,P,1,3,0.5,68
2020-12-10 11:53:14,Search Shopping Social Utilities,N,2,4,1.333333333,17
2020-12-10 12:07:44,Utilities News Social,P,1,3,0.5,69
2020-12-10 12:22:15,Social News,P,1,3,0.5,61
2020-12-10 12:36:46,Social News,P,1,3,0.5,76
2020-12-10 12:51:16,Utilities Shopping News,P,1,3,0.5,2
2020-12-10 13:05:47,Utilities News Social,N,2,3,1,65
2020-12-10 13:20:17,Utilities News Social,P,1,3,0.5,279
2020-12-10 13:34:48,Utilities Shopping News,N,2,3,1,13
2020-12-10 13:49:19,Utilities News Social,N,2,3,1,97
2020-12-10 14:03:49,Calendar Email Utilities Utliities,G,3,4,2,242
2020-12-10 14:18:20,Social News,P,1,3,0.5,120
2020-12-10 14:32:50,Utilities News Social,P,1,3,0.5,46
2020-12-10 14:47:21,Presentation Meeting Email Project Email Utilities,G,3,6,3,31
2020-12-10 15:01:52,Presentation Meeting Email Project Email Utilities,G,3,6,3,61
2020-12-10 15:16:22,Utilities News Social,P,1,3,0.5,3
2020-12-10 15:30:53,Utilities News Social,N,2,3,1,39
2020-12-10 15:45:23,Utilities News Social,P,1,3,0.5,56
2020-12-10 15:59:54,Utilities Shopping News,P,1,3,0.5,43
2020-12-10 16:14:25,Utilities News Social,P,1,3,0.5,25
2020-12-10 16:28:55,Calendar Email Utilities Utliities,G,3,4,2,132
2020-12-10 16:43:26,Utilities News Social,P,1,3,0.5,143
2020-12-10 16:57:56,Calendar Email Utilities Portal,G,3,4,2,20
2020-12-10 17:12:27,Intelligence Email File Writing,G,3,4,2,201
2020-12-10 17:26:58,Social News,N,2,3,1,59
2020-12-10 17:41:28,Message NMU Portal Email Writing,G,3,5,2.5,206
2020-12-10 17:55:59,Presentation Meeting Email Project Email Utilities,G,3,6,3,79
2020-12-10 18:10:29,Utilities News Social,P,1,3,0.5,74
2020-12-10 18:25:00,Utilities News Social,N,2,3,1,46
2020-12-10 18:39:31,Intelligence Email File Writing,G,3,4,2,50
2020-12-10 18:54:01,Social News,N,2,3,1,33
2020-12-10 19:08:32,Intelligence Email File Writing,G,3,4,2,121
2020-12-10 19:23:02,Spreadsheet Utilities Browsers Email,G,3,5,2.5,90
2020-12-10 19:37:33,Utilities Shopping News,N,2,3,1,47
2020-12-10 19:52:04,Utilities Shopping News,N,2,3,1,71
2020-12-10 20:06:34,Utilities Shopping News,P,1,3,0.5,77
2020-12-10 20:21:05,News Shopping  Browsers Social,N,2,6,2,4
2020-12-10 20:35:35,Utilities News Social,P,1,3,0.5,9
2020-12-10 20:50:06,Presentation Meeting Email Project Email Utilities,G,3,6,3,93
2020-12-10 21:04:37,Utilities Shopping News,P,1,3,0.5,24
2020-12-10 21:19:07,Message NMU Portal Email Writing,G,3,5,2.5,148
2020-12-10 21:33:38,News Shopping  Browsers Social,N,2,6,2,200
2020-12-10 21:48:08,Message NMU Portal Email Writing,G,3,5,2.5,168
2020-12-10 22:02:39,Calendar Email Utilities Portal,G,3,4,2,29
2020-12-10 22:17:10,Message NMU Portal Email Writing,G,3,5,2.5,98
2020-12-10 22:31:40,Message NMU Portal Email Writing,G,3,5,2.5,93
2020-12-10 22:46:11,Utilities News Social,N,2,3,1,83
2020-12-10 23:00:41,Utilities Shopping News,P,1,3,0.5,55
2020-12-10 23:15:12,Social News,P,1,3,0.5,70
2020-12-10 23:29:43,Calendar Email Utilities Portal,G,3,4,2,124
2020-12-10 23:44:13,Social News,N,2,3,1,54
2020-12-10 23:58:44,Calendar Email Utilities Utliities,G,3,4,2,99
2020-12-11 00:13:14,Social News,N,2,3,1,18
2020-12-11 00:27:45,Calendar Email Utilities Utliities,G,3,4,2,53
2020-12-11 00:42:16,Calendar Email Utilities Portal,G,3,4,2,167
2020-12-11 00:56:46,Utilities News Social,P,1,3,0.5,55
2020-12-11 01:11:17,Utilities News Social,P,1,3,0.5,149
2020-12-11 01:25:47,Social News,N,2,3,1,61
2020-12-11 01:40:18,Message NMU Portal Email Writing,G,3,5,2.5,50
2020-12-11 01:54:49,Message NMU Portal Email Writing,G,3,5,2.5,104
2020-12-11 02:09:19,Utilities Photos Music Social News,P,1,6,1,9
2020-12-11 02:23:50,News Shopping  Browsers Social,P,1,6,1,84
2020-12-11 02:38:20,Social News,N,2,3,1,97
2020-12-11 02:52:51,Utilities News Social,N,2,3,1,149
2020-12-11 03:07:22,News Shopping  Browsers Social,P,1,6,1,180
2020-12-11 03:21:52,Presentation Meeting Email Project Email Utilities,G,3,6,3,41
2020-12-11 03:36:23,Utilities Shopping News,N,2,3,1,30
2020-12-11 03:50:53,Utilities Photos Music Social News,P,1,6,1,72
2020-12-11 04:05:24,Spreadsheet Utilities Browsers Email,G,3,5,2.5,2
2020-12-11 04:19:55,Utilities News Social,P,1,3,0.5,35
2020-12-11 04:34:25,News Shopping  Browsers Social,P,1,6,1,98
2020-12-11 04:48:56,Intelligence Email File Writing,G,3,4,2,77
2020-12-11 05:03:26,Utilities News Social,P,1,3,0.5,2
2020-12-11 05:17:57,News Shopping  Browsers Social,N,2,6,2,77
2020-12-11 05:32:28,Message NMU Portal Email Writing,G,3,5,2.5,130
2020-12-11 05:46:58,Utilities News Social,N,2,3,1,33
2020-12-11 06:01:29,Presentation Meeting Email Project Email Utilities,G,3,6,3,50
2020-12-11 06:15:59,Message NMU Portal Email Writing,G,3,5,2.5,114
2020-12-11 06:30:30,Utilities Shopping News,P,1,3,0.5,0
2020-12-11 06:45:01,Message NMU Portal Email Writing,G,3,5,2.5,120
2020-12-11 06:59:31,Message NMU Portal Email Writing,G,3,5,2.5,71
2020-12-11 07:14:02,News Shopping  Browsers Social,P,1,6,1,125
2020-12-11 07:28:32,Intelligence Email File Writing,G,3,4,2,59
2020-12-11 07:43:03,Message NMU Portal Email Writing,G,3,5,2.5,9
2020-12-11 07:57:34,Social News,N,2,3,1,33
2020-12-11 08:12:04,Calendar Email Utilities Utliities,G,3,4,2,152
2020-12-11 08:26:35,Social News,N,2,3,1,18
2020-12-11 08:41:05,Search Shopping Social Utilities,N,2,4,1.333333333,90
2020-12-11 08:55:36,Utilities News Social,P,1,3,0.5,140
2020-12-11 09:10:07,Calendar Email Utilities Portal,G,3,4,2,76
2020-12-11 09:24:37,Search Shopping Social Utilities,N,2,4,1.333333333,55
2020-12-11 09:39:08,Utilities Shopping News,N,2,3,1,65
2020-12-11 09:53:38,Social News,N,2,3,1,43
2020-12-11 10:08:09,News Shopping  Browsers Social,N,2,6,2,82
2020-12-11 10:22:40,Social News,N,2,3,1,24
2020-12-11 10:37:10,Utilities News Social,N,2,3,1,134
2020-12-11 10:51:41,Search Shopping Social Utilities,P,1,4,0.6666666667,130
2020-12-11 11:06:11,Utilities News Social,N,2,3,1,94
2020-12-11 11:20:42,Spreadsheet Utilities Browsers Email,G,3,5,2.5,239
2020-12-11 11:35:13,Presentation Meeting Email Project Email Utilities,G,3,6,3,78
2020-12-11 11:49:43,Utilities News Social,P,1,3,0.5,51
2020-12-11 12:04:14,Intelligence Email File Writing,G,3,4,2,137
2020-12-11 12:18:44,Utilities Shopping News,P,1,3,0.5,94
2020-12-11 12:33:15,Utilities News Social,P,1,3,0.5,86
2020-12-11 12:47:46,Social News,P,1,3,0.5,130
2020-12-11 13:02:16,Message NMU Portal Email Writing,G,3,5,2.5,36
2020-12-11 13:16:47,Utilities News Social,N,2,3,1,94
2020-12-11 13:31:17,Social News,N,2,3,1,95
2020-12-11 13:45:48,News Shopping  Browsers Social,P,1,6,1,49
2020-12-11 14:00:19,Search Shopping Social Utilities,P,1,4,0.6666666667,3
2020-12-11 14:14:49,Utilities News Social,P,1,3,0.5,97
2020-12-11 14:29:20,Message NMU Portal Email Writing,G,3,5,2.5,13
2020-12-11 14:43:50,Utilities News Social,N,2,3,1,157
2020-12-11 14:58:21,Utilities Photos Music Social News,N,2,6,2,35
2020-12-11 15:12:52,Utilities Photos Music Social News,N,2,6,2,7
2020-12-11 15:27:22,Message NMU Portal Email Writing,G,3,5,2.5,39
2020-12-11 15:41:53,Presentation Meeting Email Project Email Utilities,G,3,6,3,30
2020-12-11 15:56:23,Presentation Meeting Email Project Email Utilities,G,3,6,3,49
2020-12-11 16:10:54,Intelligence Email File Writing,G,3,4,2,123
2020-12-11 16:25:25,Spreadsheet Utilities Browsers Email,G,3,5,2.5,42
2020-12-11 16:39:55,Utilities News Social,N,2,3,1,22
